Gene	S21
BnaC03g45530D--BnaC03g69510D--BnaAnng20450D	4
BnaC03g45530D--BnaC03g69510D--BnaC02g09610D--BnaC02g09640D--BnaAnng20450D	6
BnaC03g45540D	143
BnaC03g45540D--BnaA03g38740D	74
BnaC03g45600D	1
BnaC03g45610D	29
BnaC03g45610D--BnaA03g38750D	16
BnaC03g45620D	56
BnaC03g45620D--BnaA03g38760D	3
BnaC03g45620D--BnaCnng32810D--BnaA07g36390D	1
BnaC03g45630D	28
BnaC03g45630D--BnaA03g38770D	40
BnaC03g45660D	1
BnaC03g45680D	274
BnaC03g45680D--BnaA03g38800D	112
BnaC03g45740D	11
BnaC03g45740D--BnaA09g16720D	5
BnaC03g45760D--BnaA09g16740D	1
BnaC03g45780D	633
BnaC03g45780D--BnaA03g57630D	82
BnaC03g45780D--BnaA03g57640D	72
BnaC03g45790D	21
BnaC03g45810D	37
BnaC03g45810D--BnaA03g57620D	11
BnaC03g45840D	137
BnaC03g45840D--BnaA03g38850D	64
BnaC03g45850D	88
BnaC03g45850D--BnaA03g38860D	137
BnaC03g45860D	7
BnaC03g45860D--BnaA03g38870D	3
BnaC03g45870D	5
BnaC03g45870D--BnaA02g22990D--BnaA04g23890D--BnaC05g19240D--BnaC05g34810D--BnaC06g26540D--BnaA08g06240D--BnaC01g22110D--BnaAnng31060D	2
BnaC03g45870D--BnaA04g23890D--BnaC05g34810D--BnaC01g22110D	2
BnaC03g45870D--BnaC05g09240D	2
BnaC03g45880D	15
BnaC03g45880D--BnaAnng39610D	1
BnaC03g45880D--BnaCnng45190D	1
BnaC03g45910D	3
BnaC03g45920D	2
BnaC03g45930D	110
BnaC03g45930D--BnaA03g38890D	115
BnaC03g45940D	1
BnaC03g45950D	2
BnaC03g45950D--BnaA03g38910D	1
BnaC03g45960D	96
BnaC03g45960D--BnaA03g38920D	17
BnaC03g45970D	18
BnaC03g45970D--BnaA03g38930D	16
BnaC03g45990D	1198
BnaC03g45990D--BnaA03g38950D	619
BnaC03g46010D--BnaA03g38960D--BnaC09g00690D--BnaA09g01540D	4
BnaC03g46010D--BnaC09g00690D--BnaA09g01540D	1
BnaC03g46020D	12
BnaC03g46030D	143
BnaC03g46030D--BnaA03g38970D	26
BnaC03g46040D	2
BnaC03g46060D	4
BnaC03g46060D--BnaCnng24660D	6
BnaC03g46110D	6
BnaC03g46110D--BnaA03g38990D	2
BnaC03g46120D	31
BnaC03g46120D--BnaA03g39000D	1
BnaC03g46160D	1
BnaC03g46160D--BnaC09g15470D	1
BnaC03g46170D	93
BnaC03g46170D--BnaA03g39020D	12
BnaC03g46180D	70
BnaC03g46180D--BnaA03g39030D	84
BnaC03g46180D--BnaA08g16640D--BnaC03g60460D--BnaA06g40740D	9
BnaC03g46190D	189
BnaC03g46190D--BnaA03g39030D	7
BnaC03g46230D	118
BnaC03g46230D--BnaA03g39050D	109
BnaC03g46240D	44
BnaC03g46240D--BnaA03g39050D	42
BnaC03g46250D	11
BnaC03g46250D--BnaA03g39060D	24
BnaC03g46300D	58
BnaC03g46310D	2
BnaC03g46320D--BnaC01g26930D--BnaCnng12890D	1
BnaC03g46340D	9
BnaC03g46340D--BnaA03g39100D	24
BnaC03g46340D--BnaA03g39100D--BnaCnng72040D	9
BnaC03g46340D--BnaC03g46400D	7
BnaC03g46340D--BnaC03g46400D--BnaA03g39100D	13
BnaC03g46350D	1
BnaC03g46360D	2
BnaC03g46360D--BnaA03g39080D	1
BnaC03g46380D--BnaA03g39080D--BnaC09g08970D--BnaA09g08700D	6
BnaC03g46390D	2
BnaC03g46400D	229
BnaC03g46400D--BnaA03g39100D	216
BnaC03g46400D--BnaA03g39100D--BnaA03g39080D	8
BnaC03g46400D--BnaA03g39100D--BnaA03g39080D--BnaC09g08970D	17
BnaC03g46400D--BnaA03g39100D--BnaC07g12510D--BnaCnng72040D	14
BnaC03g46400D--BnaC09g08970D	1
BnaC03g46400D--BnaC09g08970D--BnaA09g08700D	1
BnaC03g46410D	35
BnaC03g46410D--BnaA03g39110D	85
BnaC03g46430D	2
BnaC03g46450D	3
BnaC03g46450D--BnaA03g39160D	2
BnaC03g46460D	9
BnaC03g46460D--BnaA03g39170D	9
BnaC03g46460D--BnaA03g39170D--BnaC09g09080D--BnaA09g08810D	4
BnaC03g46460D--BnaA09g08810D	1
BnaC03g46460D--BnaC06g25150D	1
BnaC03g46490D	140
BnaC03g46490D--BnaC03g13060D	41
BnaC03g46490D--BnaCnng38400D	3
BnaC03g46500D	2
BnaC03g46500D--BnaC03g25790D	2
BnaC03g46500D--BnaC03g28900D--BnaC03g76740D--BnaAnng29290D	1
BnaC03g46510D	72
BnaC03g46510D--BnaA03g39180D	20
BnaC03g46510D--BnaA03g39200D	187
BnaC03g46510D--BnaA03g39200D--BnaA03g39180D	14
BnaC03g46520D	22
BnaC03g46520D--BnaA03g39220D	28
BnaC03g46520D--BnaA03g39220D--BnaA09g08830D	5
BnaC03g46550D	9
BnaC03g46570D	235
BnaC03g46570D--BnaA03g39250D	311
BnaC03g46580D	1
BnaC03g46580D--BnaA03g39260D	1
BnaC03g46590D	23
BnaC03g46590D--BnaA03g39270D	12
BnaC03g46600D	7
BnaC03g46600D--BnaA03g39280D	1
BnaC03g46610D	15
BnaC03g46610D--BnaA03g39290D	14
BnaC03g46620D	58
BnaC03g46620D--BnaA03g39300D	16
BnaC03g46620D--BnaC09g09130D--BnaA09g08870D	1
BnaC03g46680D	142
BnaC03g46680D--BnaA03g39320D	267
BnaC03g46680D--BnaA03g39320D--BnaA09g29090D	1
BnaC03g46680D--BnaA03g39320D--BnaC02g31440D	6
BnaC03g46690D	80
BnaC03g46690D--BnaA03g39330D	11
BnaC03g46690D--BnaA03g39340D	28
BnaC03g46690D--BnaC02g31430D	5
BnaC03g46700D	138
BnaC03g46700D--BnaA03g39360D	3
BnaC03g46720D	426
BnaC03g46720D--BnaA03g39380D	73
BnaC03g46720D--BnaA07g03360D	3
BnaC03g46730D	45
BnaC03g46730D--BnaA03g39390D	2
BnaC03g46750D	85
BnaC03g46750D--BnaA03g39410D	46
BnaC03g46760D	1
BnaC03g46770D	1
BnaC03g46800D	1
BnaC03g46820D	29
BnaC03g46820D--BnaA03g39420D	38
BnaC03g46820D--BnaA03g39420D--BnaA07g03260D--BnaA09g08910D--BnaCnng26980D	14
BnaC03g46820D--BnaA03g39420D--BnaA07g03260D--BnaCnng26980D	4
BnaC03g46820D--BnaA03g39420D--BnaA09g08910D	10
BnaC03g46820D--BnaA03g39420D--BnaC09g09180D	5
BnaC03g46820D--BnaA07g03260D--BnaA09g08910D	20
BnaC03g46820D--BnaA07g03260D--BnaA09g08910D--BnaCnng26980D	1
BnaC03g46820D--BnaA09g08910D	5
BnaC03g46820D--BnaC09g09170D--BnaA09g08910D	6
BnaC03g46820D--BnaC09g09180D	1
BnaC03g46830D	8
BnaC03g46830D--BnaC05g15370D	1
BnaC03g46850D	15
BnaC03g46860D	43
BnaC03g46870D	91
BnaC03g46900D--BnaC04g32360D	3
BnaC03g46900D--BnaC04g32360D--BnaA04g10200D	2
BnaC03g46920D	2
BnaC03g46930D	1
BnaC03g46980D	46
BnaC03g47000D	1
BnaC03g47000D--BnaA08g00220D	1
BnaC03g47010D	48
BnaC03g47010D--BnaC03g46980D	46
BnaC03g47020D	102
BnaC03g47020D--BnaCnng24590D	13
BnaC03g47020D--BnaCnng24600D	4
BnaC03g47030D	80
BnaC03g47050D	185
BnaC03g47070D	28
BnaC03g47080D	7
BnaC03g47090D	210
BnaC03g47100D	389
BnaC03g47110D	68
BnaC03g47120D	67
BnaC03g47130D	17
BnaC03g47150D	9
BnaC03g47170D	26
BnaC03g47210D	28
BnaC03g47220D	46
BnaC03g47230D	16
BnaC03g47250D	1
BnaC03g47260D	21
BnaC03g47270D	4
BnaC03g47270D--BnaCnng23480D--BnaCnng69930D	10
BnaC03g47270D--BnaCnng69930D	5
BnaC03g47320D--BnaC02g45550D--BnaC05g49960D	2
BnaC03g47330D	7
BnaC03g47340D	25
BnaC03g47350D	14
BnaC03g47360D	18
BnaC03g47370D	3
BnaC03g47380D	3
BnaC03g47390D--BnaC03g49050D	10
BnaC03g47400D	1
BnaC03g47450D	65
BnaC03g47460D	7
BnaC03g47500D	406
BnaC03g47510D	203
BnaC03g47520D	301
BnaC03g47520D--BnaA07g03090D	13
BnaC03g47530D	73
BnaC03g47540D	169
BnaC03g47540D--BnaA09g09000D	5
BnaC03g47550D	11
BnaC03g47560D	6
BnaC03g47560D--BnaC09g09270D--BnaA09g09050D	3
BnaC03g47610D	75
BnaC03g47620D	42
BnaC03g47720D	11
BnaC03g47740D	3
BnaC03g47740D--BnaA09g30510D	1
BnaC03g47760D--BnaC03g47720D	1
BnaC03g47770D	677
BnaC03g47770D--BnaA06g39230D	99
BnaC03g47770D--BnaA09g09100D	6
BnaC03g47770D--BnaA09g09100D--BnaUnng03740D	4
BnaC03g47770D--BnaC09g09320D	13
BnaC03g47790D	68
BnaC03g47790D--BnaA06g39250D	55
BnaC03g47790D--BnaA09g09130D--BnaA06g39250D	2
BnaC03g47790D--BnaC09g09360D	1
BnaC03g47800D	1
BnaC03g47810D	438
BnaC03g47810D--BnaA06g25800D	129
BnaC03g47820D	1
BnaC03g47840D	10
BnaC03g47840D--BnaA06g25730D	3
BnaC03g47850D	10
BnaC03g47870D	185
BnaC03g47870D--BnaA06g25690D	112
BnaC03g47870D--BnaC09g42360D--BnaA06g25690D	1
BnaC03g47900D	546
BnaC03g47900D--BnaA06g25670D	180
BnaC03g47910D	15
BnaC03g47910D--BnaA06g25660D	12
BnaC03g47910D--BnaC09g09490D--BnaA06g25660D--BnaA09g09260D	2
BnaC03g47950D	43
BnaC03g47950D--BnaA06g39280D	95
BnaC03g47950D--BnaA07g02880D--BnaA06g39280D	1
BnaC03g47950D--BnaC07g06590D--BnaA07g02880D--BnaA06g39280D	20
BnaC03g47960D	145
BnaC03g47960D--BnaA06g25630D	188
BnaC03g47960D--BnaA07g02890D	5
BnaC03g47960D--BnaA07g02890D--BnaA06g25630D	11
BnaC03g47960D--BnaC05g14370D	6
BnaC03g47960D--BnaC07g06600D	11
BnaC03g47960D--BnaC07g06600D--BnaA06g25630D	1
BnaC03g47960D--BnaC07g06600D--BnaA07g02890D	20
BnaC03g47960D--BnaC07g06600D--BnaA07g02890D--BnaA06g25630D	19
BnaC03g47980D	14
BnaC03g47980D--BnaA06g25610D--BnaA06g25600D	1
BnaC03g47980D--BnaA06g25620D	4
BnaC03g47980D--BnaA06g25720D--BnaA06g25620D	1
BnaC03g47990D	24
BnaC03g48000D	21
BnaC03g48000D--BnaA06g25600D	6
BnaC03g48000D--BnaA06g25610D	3
BnaC03g48000D--BnaA06g25620D	1
BnaC03g48000D--BnaA06g25720D	1
BnaC03g48000D--BnaC03g47850D	1
BnaC03g48010D	18
BnaC03g48010D--BnaA06g25590D	1
BnaC03g48020D	6
BnaC03g48020D--BnaC06g01970D	1
BnaC03g48030D	215
BnaC03g48030D--BnaA06g25580D	36
BnaC03g48040D--BnaC03g47640D	1
BnaC03g48050D	1
BnaC03g48050D--BnaC03g48040D--BnaC03g47640D--BnaA06g25570D	1
BnaC03g48060D	26
BnaC03g48060D--BnaA06g25560D	7
BnaC03g48060D--BnaC07g06770D	3
BnaC03g48060D--BnaC07g06770D--BnaA06g25560D	5
BnaC03g48060D--BnaC07g06770D--BnaA07g03030D	2
BnaC03g48070D	177
BnaC03g48070D--BnaA06g25550D	91
BnaC03g48070D--BnaA07g03060D	1
BnaC03g48070D--BnaA07g03060D--BnaA06g25550D	1
BnaC03g48070D--BnaC07g06930D	1
BnaC03g48080D	2
BnaC03g48080D--BnaA06g25540D	5
BnaC03g48090D	3
BnaC03g48090D--BnaA06g25530D	2
BnaC03g48140D--BnaA06g25490D	1
BnaC03g48150D	59
BnaC03g48150D--BnaA06g25480D	63
BnaC03g48150D--BnaA06g25480D--BnaA09g09370D	104
BnaC03g48150D--BnaA09g09370D	14
BnaC03g48150D--BnaA09g09370D--BnaCnng60610D	1
BnaC03g48150D--BnaC09g09620D--BnaA06g25480D	14
BnaC03g48150D--BnaC09g09620D--BnaA06g25480D--BnaA09g09370D	28
BnaC03g48150D--BnaC09g09620D--BnaA06g25480D--BnaA09g09370D--BnaCnng60610D	7
BnaC03g48160D	31
BnaC03g48160D--BnaA06g25470D	17
BnaC03g48160D--BnaA06g25470D--BnaA09g09390D	2
BnaC03g48160D--BnaC09g09620D--BnaA06g25470D	2
BnaC03g48160D--BnaC09g09620D--BnaA09g09390D	3
BnaC03g48170D	2
BnaC03g48170D--BnaA09g48130D	1
BnaC03g48190D	7
BnaC03g48190D--BnaC01g36790D	2
BnaC03g48210D	51
BnaC03g48210D--BnaA09g48160D	40
BnaC03g48220D	4
BnaC03g48220D--BnaA09g48170D	1
BnaC03g48230D	121
BnaC03g48230D--BnaA09g48180D	46
BnaC03g48230D--BnaA09g48180D--BnaC05g07970D	5
BnaC03g48240D	89
BnaC03g48240D--BnaA01g21980D--BnaC01g28380D--BnaA09g48190D	2
BnaC03g48240D--BnaA01g21980D--BnaC04g18740D--BnaC01g28380D--BnaCnng48470D	2
BnaC03g48240D--BnaA09g48190D	135
BnaC03g48250D	10
BnaC03g48270D	108
BnaC03g48270D--BnaA09g48200D	65
BnaC03g48290D	38
BnaC03g48290D--BnaA09g48220D	23
BnaC03g48290D--BnaC01g27660D--BnaA09g48220D	1
BnaC03g48300D	51
BnaC03g48340D	38
BnaC03g48370D	2
BnaC03g48380D	30
BnaC03g48390D	5
BnaC03g48430D	50
BnaC03g48440D	14
BnaC03g48460D	14
BnaC03g48480D	33
BnaC03g48480D--BnaA07g36130D	1
BnaC03g48480D--BnaA07g36130D--BnaAnng31630D	1
BnaC03g48520D	70
BnaC03g48530D	129
BnaC03g48530D--BnaC02g16750D	3
BnaC03g48540D	167
BnaC03g48550D	98
BnaC03g48560D	189
BnaC03g48560D--BnaAnng05090D	1
BnaC03g48570D	67
BnaC03g48580D	158
BnaC03g48590D	42
BnaC03g48600D	98
BnaC03g48610D	51
BnaC03g48620D	46
BnaC03g48630D	85
BnaC03g48640D	249
BnaC03g48650D	20
BnaC03g48660D	35
BnaC03g48670D	2
BnaC03g48680D	64
BnaC03g48710D	30
BnaC03g48720D	151
BnaC03g48730D	107
BnaC03g48750D	83
BnaC03g48760D	47
BnaC03g48770D	167
BnaC03g48790D--BnaCnng36130D	2
BnaC03g48800D	64
BnaC03g48800D--BnaCnng36100D	1
BnaC03g48810D	6
BnaC03g48820D	11
BnaC03g48840D	19
BnaC03g48840D--BnaAnng23860D	4
BnaC03g48850D--BnaAnng23870D	5
BnaC03g48880D	72
BnaC03g48890D	70
BnaC03g48890D--BnaA09g52460D	1
BnaC03g48900D	502
BnaC03g48940D	87
BnaC03g48950D	3
BnaC03g48960D	64
BnaC03g48970D	281
BnaC03g48970D--BnaA09g52470D	3
BnaC03g48980D	6
BnaC03g49000D	69
BnaC03g49000D--BnaC02g43770D	1
BnaC03g49000D--BnaC02g43770D--BnaAnng04880D	2
BnaC03g49020D	1
BnaC03g49050D	1
BnaC03g49060D	330
BnaC03g49070D	122
BnaC03g49070D--BnaC02g43620D	1
BnaC03g49070D--BnaC02g43620D--BnaAnng04720D	1
BnaC03g49100D	12
BnaC03g49110D	12
BnaC03g49120D	36
BnaC03g49150D	53
BnaC03g49190D	429
BnaC03g49190D--BnaA09g07080D	1
BnaC03g49210D	7
BnaC03g49220D	30
BnaC03g49230D	1
BnaC03g49240D	2
BnaC03g49250D	3
BnaC03g49250D--BnaC08g19700D	1
BnaC03g49260D	3
BnaC03g49260D--BnaA04g05630D--BnaA03g54750D--BnaC02g48160D--BnaCnng65800D--BnaAnng36880D	1
BnaC03g49280D	1
BnaC03g49290D	755
BnaC03g49290D--BnaC02g43450D	7
BnaC03g49290D--BnaC02g43450D--BnaAnng37420D	1
BnaC03g49300D	107
BnaC03g49310D	121
BnaC03g49320D	21
BnaC03g49330D	37
BnaC03g49350D	2
BnaC03g49360D	960
BnaC03g49370D	117
BnaC03g49380D	64
BnaC03g49390D	14
BnaC03g49400D	23
BnaC03g49410D	152
BnaC03g49420D	85
BnaC03g49430D	42
BnaC03g49440D	2
BnaC03g49450D	21
BnaC03g49460D	76
BnaC03g49470D	65
BnaC03g49480D	4
BnaC03g49490D	26
BnaC03g49500D	27
BnaC03g49530D	14
BnaC03g49540D	3
BnaC03g49550D	360
BnaC03g49550D--BnaA02g34360D	17
BnaC03g49550D--BnaA02g34360D--BnaC02g43280D	7
BnaC03g49550D--BnaA09g06990D	14
BnaC03g49550D--BnaC02g43280D	10
BnaC03g49560D	24
BnaC03g49560D--BnaA06g23680D	33
BnaC03g49570D	6
BnaC03g49570D--BnaA06g23660D	5
BnaC03g49590D	80
BnaC03g49590D--BnaA06g23640D	35
BnaC03g49590D--BnaA09g06950D	3
BnaC03g49600D	1
BnaC03g49600D--BnaA06g23630D	18
BnaC03g49610D--BnaA03g37930D--BnaA09g40410D--BnaC06g07090D--BnaAnng21330D	1
BnaC03g49620D	128
BnaC03g49620D--BnaA06g23600D	78
BnaC03g49620D--BnaA06g23600D--BnaC02g25660D	2
BnaC03g49620D--BnaC02g31990D	3
BnaC03g49620D--BnaC02g31990D--BnaA06g23600D	1
BnaC03g49620D--BnaC02g31990D--BnaA06g23600D--BnaC02g25660D	1
BnaC03g49620D--BnaC02g31990D--BnaC02g25660D	1
BnaC03g49640D	32
BnaC03g49640D--BnaA06g23580D	1
BnaC03g49650D	12
BnaC03g49650D--BnaAnng30240D	4
BnaC03g49660D	11
BnaC03g49660D--BnaC03g49650D	10
BnaC03g49660D--BnaC03g49650D--BnaAnng30240D	6
BnaC03g49670D	100
BnaC03g49670D--BnaA06g23500D	143
BnaC03g49680D	213
BnaC03g49680D--BnaA06g23480D	116
BnaC03g49690D	44
BnaC03g49690D--BnaA06g23470D	8
BnaC03g49700D	37
BnaC03g49700D--BnaA06g23460D	19
BnaC03g49710D	119
BnaC03g49710D--BnaA06g23450D	177
BnaC03g49720D	39
BnaC03g49720D--BnaA06g23440D	33
BnaC03g49720D--BnaC07g33470D--BnaA06g23440D	1
BnaC03g49730D	135
BnaC03g49730D--BnaA06g23440D	7
BnaC03g49730D--BnaAnng15070D	61
BnaC03g49730D--BnaC03g49720D--BnaA06g23440D--BnaAnng15070D	6
BnaC03g49730D--BnaC03g49720D--BnaAnng15070D	7
BnaC03g49740D	6
BnaC03g49750D	388
BnaC03g49750D--BnaAnng15080D	329
BnaC03g49760D	75
BnaC03g49760D--BnaAnng15090D	112
BnaC03g49770D	351
BnaC03g49770D--BnaAnng15100D	68
BnaC03g49780D	183
BnaC03g49790D	86
BnaC03g49790D--BnaAnng15110D	12
BnaC03g49800D	290
BnaC03g49800D--BnaA09g06820D	9
BnaC03g49800D--BnaAnng15120D	240
BnaC03g49810D	80
BnaC03g49810D--BnaAnng15130D	44
BnaC03g49820D	44
BnaC03g49820D--BnaAnng15140D	28
BnaC03g49830D	1284
BnaC03g49830D--BnaA09g06810D	1
BnaC03g49830D--BnaAnng15150D	256
BnaC03g49830D--BnaC07g22480D--BnaAnng15150D	1
BnaC03g49840D	178
BnaC03g49840D--BnaAnng15160D	3
BnaC03g49840D--BnaAnng15170D	43
BnaC03g49850D	278
BnaC03g49850D--BnaA09g06800D	2
BnaC03g49860D	225
BnaC03g49870D	789
BnaC03g49870D--BnaA06g23420D	154
BnaC03g49870D--BnaA09g06790D	13
BnaC03g49880D	390
BnaC03g49880D--BnaA06g23410D	271
BnaC03g49890D--BnaA06g23400D	2
BnaC03g49890D--BnaA09g06770D	3
BnaC03g49900D	1
BnaC03g49910D	1
BnaC03g49910D--BnaA06g23390D	3
BnaC03g49920D	150
BnaC03g49920D--BnaA06g23380D	49
BnaC03g49940D	3967
BnaC03g49940D--BnaA06g23370D	1005
BnaC03g49950D	7
BnaC03g49950D--BnaA06g23360D	9
BnaC03g49960D	21
BnaC03g49960D--BnaA09g03560D	2
BnaC03g49960D--BnaC04g28010D	2
BnaC03g49970D	144
BnaC03g49970D--BnaA06g23350D	134
BnaC03g49980D	8
BnaC03g49980D--BnaA06g23340D	6
BnaC03g49990D	77
BnaC03g49990D--BnaA06g23330D	37
BnaC03g49990D--BnaA09g06740D--BnaA06g23330D	1
BnaC03g50000D	432
BnaC03g50000D--BnaA06g23320D	185
BnaC03g50010D	60
BnaC03g50010D--BnaA06g23310D	15
BnaC03g50020D	12
BnaC03g50030D	87
BnaC03g50030D--BnaA06g23290D	88
BnaC03g50040D	134
BnaC03g50040D--BnaA06g23280D	53
BnaC03g50040D--BnaC02g42940D--BnaA06g23280D	8
BnaC03g50050D--BnaA06g23260D--BnaCnng78630D	1
BnaC03g50070D--BnaA07g27950D	2
BnaC03g50080D--BnaC03g50050D--BnaA06g23260D	2
BnaC03g50110D--BnaC09g43220D	4
BnaC03g50130D	187
BnaC03g50130D--BnaA06g23230D	166
BnaC03g50140D	106
BnaC03g50140D--BnaA02g34040D	6
BnaC03g50140D--BnaA02g34040D--BnaA06g23220D	10
BnaC03g50140D--BnaA06g23220D	187
BnaC03g50140D--BnaC02g42900D	7
BnaC03g50140D--BnaC02g42900D--BnaA06g23220D	1
BnaC03g50150D	26
BnaC03g50150D--BnaA06g23210D	15
BnaC03g50160D	254
BnaC03g50160D--BnaA06g23200D	126
BnaC03g50210D	740
BnaC03g50210D--BnaA02g34030D--BnaA06g23190D	37
BnaC03g50210D--BnaA02g34030D--BnaC02g42890D--BnaA06g23190D	1
BnaC03g50210D--BnaA06g23190D	278
BnaC03g50210D--BnaA09g06690D	86
BnaC03g50210D--BnaA09g06690D--BnaA02g34030D--BnaA06g23190D	12
BnaC03g50210D--BnaA09g06690D--BnaA06g23190D	15
BnaC03g50210D--BnaC02g42890D	1
BnaC03g50210D--BnaC02g42890D--BnaA06g23190D	91
BnaC03g50220D	4
BnaC03g50220D--BnaA02g34020D--BnaC02g42880D--BnaA06g23180D	9
BnaC03g50220D--BnaC02g42880D--BnaA06g23180D	1
BnaC03g50230D	20
BnaC03g50230D--BnaA06g23170D	71
BnaC03g50250D	9
BnaC03g50250D--BnaA06g23150D	2
BnaC03g50260D	83
BnaC03g50260D--BnaA06g23140D	14
BnaC03g50270D	76
BnaC03g50270D--BnaA06g23130D	24
BnaC03g50280D	224
BnaC03g50280D--BnaA06g23120D	34
BnaC03g50290D	53
BnaC03g50290D--BnaA06g23110D	48
BnaC03g50290D--BnaC02g42830D--BnaA06g23110D	7
BnaC03g50300D	16
BnaC03g50300D--BnaA06g23100D	79
BnaC03g50310D	24
BnaC03g50310D--BnaA06g23080D	22
BnaC03g50310D--BnaC02g39220D--BnaA06g23080D	4
BnaC03g50340D	70
BnaC03g50340D--BnaA06g23070D	56
BnaC03g50360D	4
BnaC03g50380D	3
BnaC03g50390D	337
BnaC03g50390D--BnaA06g23050D	177
BnaC03g50400D	1
BnaC03g50410D	4
BnaC03g50430D	305
BnaC03g50430D--BnaA06g23030D	80
BnaC03g50440D	83
BnaC03g50440D--BnaA06g23020D	22
BnaC03g50450D	2
BnaC03g50480D--BnaC03g50470D	3
BnaC03g50480D--BnaC03g50470D--BnaA06g23000D	1
BnaC03g50490D	207
BnaC03g50490D--BnaA06g22980D	150
BnaC03g50490D--BnaC02g42750D	2
BnaC03g50500D	2
BnaC03g50500D--BnaA06g22970D	2
BnaC03g50510D	209
BnaC03g50510D--BnaA06g22960D	253
BnaC03g50510D--BnaA06g22960D--BnaA09g52360D	12
BnaC03g50520D	63
BnaC03g50520D--BnaA06g22950D	20
BnaC03g50530D	35
BnaC03g50530D--BnaA06g22940D	13
BnaC03g50530D--BnaA06g23940D	3
BnaC03g50540D	96
BnaC03g50540D--BnaA06g22930D	50
BnaC03g50550D	72
BnaC03g50550D--BnaA02g33920D--BnaC02g42730D	17
BnaC03g50550D--BnaA02g33920D--BnaC02g42730D--BnaAnng39510D	1
BnaC03g50550D--BnaA06g22920D	47
BnaC03g50550D--BnaAnng39510D	18
BnaC03g50550D--BnaC02g42730D	19
BnaC03g50550D--BnaC02g42730D--BnaAnng39510D	1
BnaC03g50570D	140
BnaC03g50570D--BnaA02g33910D--BnaC02g42720D	1
BnaC03g50570D--BnaA02g33910D--BnaC02g42720D--BnaA06g22900D	71
BnaC03g50570D--BnaA06g22900D	10
BnaC03g50570D--BnaC02g42720D	1
BnaC03g50580D	51
BnaC03g50580D--BnaA06g22890D	14
BnaC03g50590D	12
BnaC03g50590D--BnaA06g22880D	10
BnaC03g50600D	1
BnaC03g50600D--BnaA06g22880D	5
BnaC03g50610D	5
BnaC03g50620D	10
BnaC03g50640D	41
BnaC03g50640D--BnaA06g22840D	13
BnaC03g50650D	1
BnaC03g50650D--BnaA06g22830D	1
BnaC03g50680D	170
BnaC03g50680D--BnaA06g22820D	71
BnaC03g50680D--BnaA06g22820D--BnaA09g52300D	4
BnaC03g50680D--BnaC02g42660D	5
BnaC03g50680D--BnaC02g42660D--BnaA06g22820D	2
BnaC03g50700D	11
BnaC03g50700D--BnaA06g22800D	10
BnaC03g50710D	95
BnaC03g50710D--BnaA06g22790D	67
BnaC03g50720D	67
BnaC03g50720D--BnaA06g22780D	25
BnaC03g50730D	528
BnaC03g50730D--BnaA04g01160D	9
BnaC03g50730D--BnaA04g01160D--BnaA06g22770D	104
BnaC03g50730D--BnaA04g01160D--BnaC08g13470D	2
BnaC03g50730D--BnaA04g01160D--BnaC08g13470D--BnaA06g22770D	7
BnaC03g50730D--BnaA04g01160D--BnaC08g13470D--BnaC04g24470D	19
BnaC03g50730D--BnaA06g22770D	34
BnaC03g50730D--BnaC04g24470D	57
BnaC03g50730D--BnaC04g24470D--BnaA06g22770D	21
BnaC03g50730D--BnaC08g13470D	16
BnaC03g50730D--BnaC08g13470D--BnaA06g22770D	1
BnaC03g50750D	1
BnaC03g50760D	149
BnaC03g50760D--BnaA06g39160D	103
BnaC03g50760D--BnaA09g06620D--BnaA06g39160D	11
BnaC03g50760D--BnaA09g06620D--BnaCnng50110D--BnaA06g39160D	2
BnaC03g50780D--BnaC03g50770D	6
BnaC03g50780D--BnaC03g50770D--BnaA06g39150D	12
BnaC03g50790D--BnaA02g33710D	3
BnaC03g50790D--BnaA09g06610D--BnaCnng50100D--BnaAnng22680D	3
BnaC03g50790D--BnaAnng22680D	1
BnaC03g50800D	23
BnaC03g50800D--BnaAnng22690D	9
BnaC03g50810D	140
BnaC03g50810D--BnaAnng22700D	219
BnaC03g50820D--BnaC06g27610D--BnaC06g27650D--BnaC06g27660D	1
BnaC03g50820D--BnaC06g27650D--BnaC06g27660D	1
BnaC03g50840D--BnaC04g23700D--BnaC03g37630D--BnaAnng28390D	2
BnaC03g50850D--BnaA01g22850D	1
BnaC03g50890D	31
BnaC03g50890D--BnaC01g22800D	1
BnaC03g50890D--BnaC07g33310D	1
BnaC03g50890D--BnaC07g33960D	5
BnaC03g50890D--BnaC07g33960D--BnaC07g33310D	1
BnaC03g50910D	2
BnaC03g50910D--BnaA06g38770D	1
BnaC03g50910D--BnaA09g06580D	2
BnaC03g50920D	61
BnaC03g50920D--BnaA04g17830D	1
BnaC03g50920D--BnaA06g22690D	37
BnaC03g50920D--BnaC04g43070D	1
BnaC03g50920D--BnaCnng15850D	2
BnaC03g50930D	125
BnaC03g50930D--BnaA06g22690D	29
BnaC03g50940D	169
BnaC03g50940D--BnaA06g22680D	113
BnaC03g50950D	4
BnaC03g50950D--BnaA06g22670D	1
BnaC03g50960D	6
BnaC03g50960D--BnaC06g18670D	2
BnaC03g50960D--BnaC09g48090D--BnaC05g17000D--BnaC06g18670D--BnaA05g36260D	1
BnaC03g50960D--BnaC09g48090D--BnaC06g18670D	2
BnaC03g50970D	5
